return_id,order_id,return_date,return_reason
706,981242,2024-12-15,Wrong Item Shipped
707,731020,2024-03-26,Defective Product
708,88754,2024-09-27,Wrong Item Shipped
709,95101,2024-10-06,Defective Product
710,671656,2024-08-17,Defective Product
711,784051,2024-05-07,Size Issue
712,871352,2024-09-17,Size Issue
713,855383,2024-09-22,Changed Mind
714,185362,2024-04-29,Size Issue
715,132344,2024-11-20,Wrong Item Shipped
716,285603,2024-01-20,Arrived Damaged
717,170710,2024-08-03,Wrong Item Shipped
718,304825,2024-06-18,Changed Mind
719,275110,2024-09-05,Arrived Damaged
720,561756,2024-06-14,Changed Mind
721,139339,2024-10-18,Defective Product
722,384110,2024-03-23,Arrived Damaged
723,76403,2024-04-29,Wrong Item Shipped
724,48454,2024-02-01,Defective Product
725,515687,2024-09-08,Arrived Damaged
726,109747,2024-09-15,Defective Product
727,750319,2024-02-07,Wrong Item Shipped
728,261160,2024-11-15,Defective Product
729,336803,2024-01-20,Wrong Item Shipped
730,871076,2024-07-30,Wrong Item Shipped
731,58577,2024-08-31,Arrived Damaged
732,451433,2024-09-12,Size Issue
733,863520,2024-08-08,Defective Product
734,674205,2024-06-20,Wrong Item Shipped
735,140289,2024-07-21,Defective Product
736,639031,2024-05-11,Wrong Item Shipped
737,787049,2024-10-19,Changed Mind
738,156833,2024-02-21,Wrong Item Shipped
739,583567,2024-04-04,Changed Mind
740,987997,2024-07-08,Wrong Item Shipped
741,671493,2024-11-30,Defective Product
742,912162,2024-10-03,Wrong Item Shipped
743,330935,2024-10-31,Wrong Item Shipped
744,163645,2024-05-08,Arrived Damaged
745,755211,2025-01-02,Arrived Damaged
746,846387,2024-07-01,Defective Product
747,306522,2024-09-14,Wrong Item Shipped
748,264902,2024-03-18,Wrong Item Shipped
749,138853,2024-05-30,Wrong Item Shipped
750,774926,2024-08-01,Arrived Damaged
751,856029,2024-08-06,Changed Mind
752,19152,2024-02-04,Changed Mind
753,832141,2024-08-21,Defective Product
754,487069,2024-04-01,Size Issue
755,666644,2024-10-29,Changed Mind
756,218641,2024-05-18,Changed Mind
757,221899,2024-02-27,Size Issue
758,778472,2024-09-09,Wrong Item Shipped
759,626141,2024-01-30,Arrived Damaged
760,881768,2024-10-17,Defective Product
761,917736,2024-05-30,Size Issue
762,460484,2024-06-25,Arrived Damaged
763,368365,2024-07-03,Size Issue
764,613386,2024-07-10,Size Issue
765,931388,2024-09-18,Arrived Damaged
766,69724,2024-09-25,Arrived Damaged
767,829658,2024-08-08,Changed Mind
768,531738,2024-11-09,Changed Mind
769,342904,2024-02-20,Wrong Item Shipped
770,826473,2024-10-12,Size Issue
771,703563,2024-07-04,Defective Product
772,135117,2024-10-29,Arrived Damaged
773,47700,2024-10-09,Wrong Item Shipped
774,951381,2024-09-04,Wrong Item Shipped
775,926590,2024-05-24,Changed Mind
776,715074,2024-08-12,Arrived Damaged
777,921516,2024-02-27,Arrived Damaged
778,699647,2024-09-19,Defective Product
779,492406,2025-01-02,Defective Product
780,570619,2024-05-26,Size Issue
781,247928,2024-07-04,Wrong Item Shipped
782,859516,2025-01-21,Arrived Damaged
783,731423,2024-02-05,Arrived Damaged
784,728872,2024-11-15,Arrived Damaged
785,838902,2024-04-14,Defective Product
786,564894,2024-12-31,Defective Product
787,139159,2024-10-08,Wrong Item Shipped
788,613776,2024-09-05,Changed Mind
789,714214,2024-05-18,Wrong Item Shipped
790,398652,2024-05-25,Size Issue
791,88617,2024-07-20,Defective Product
792,59096,2024-05-06,Changed Mind
793,220642,2024-10-30,Arrived Damaged
794,514143,2024-04-17,Size Issue
795,977455,2024-05-15,Changed Mind
796,348189,2024-11-13,Changed Mind
797,191197,2024-02-21,Arrived Damaged
798,279905,2024-04-24,Defective Product
799,788666,2024-04-21,Size Issue
800,933720,2024-09-30,Defective Product
801,830888,2024-09-26,Wrong Item Shipped
802,332787,2024-11-30,Size Issue
803,643373,2024-06-12,Size Issue
804,51061,2024-08-31,Size Issue
805,367832,2024-09-09,Wrong Item Shipped
806,416962,2024-04-01,Size Issue
807,686433,2024-08-20,Wrong Item Shipped
808,456482,2024-12-22,Wrong Item Shipped
809,345192,2024-03-15,Arrived Damaged
810,569261,2024-12-30,Defective Product
811,412197,2024-06-04,Defective Product
812,679815,2024-06-22,Wrong Item Shipped
813,901926,2024-12-24,Defective Product
814,986688,2024-03-02,Changed Mind
815,406531,2024-03-31,Defective Product
816,492858,2024-12-13,Wrong Item Shipped
817,356397,2024-06-03,Arrived Damaged
818,780819,2024-05-06,Defective Product
819,806291,2024-04-05,Wrong Item Shipped
820,122714,2024-04-26,Wrong Item Shipped
821,584146,2024-02-24,Changed Mind
822,506806,2024-10-04,Defective Product
823,660016,2024-03-26,Size Issue
824,20531,2024-04-25,Size Issue
825,50553,2024-11-19,Wrong Item Shipped
826,655505,2024-06-20,Wrong Item Shipped
827,575832,2024-09-04,Size Issue
828,635702,2024-02-08,Changed Mind
829,715871,2025-01-04,Defective Product
830,833585,2024-06-28,Wrong Item Shipped
831,773155,2024-06-26,Changed Mind
832,446992,2024-09-23,Arrived Damaged
833,64965,2024-06-28,Size Issue
834,420835,2024-04-14,Changed Mind
835,806696,2024-03-30,Defective Product
836,181658,2024-08-10,Wrong Item Shipped
837,229540,2024-03-28,Changed Mind
838,507741,2024-05-12,Size Issue
839,618394,2024-10-28,Wrong Item Shipped
840,445781,2024-04-02,Size Issue
841,964024,2024-12-22,Arrived Damaged
842,495201,2024-11-07,Wrong Item Shipped
843,409758,2024-04-19,Defective Product
844,67744,2024-07-04,Arrived Damaged
845,411364,2024-03-22,Defective Product
846,520823,2024-09-05,Arrived Damaged
847,665421,2024-12-13,Wrong Item Shipped
848,394580,2024-11-03,Arrived Damaged
849,143552,2024-01-17,Changed Mind
850,147624,2024-01-12,Changed Mind
851,548093,2024-12-31,Arrived Damaged
852,659245,2024-08-15,Arrived Damaged
853,147874,2024-03-17,Arrived Damaged
854,392635,2024-05-27,Defective Product
855,871458,2024-05-24,Changed Mind
856,693857,2024-06-19,Defective Product
857,894793,2024-01-21,Arrived Damaged
858,200413,2024-04-02,Wrong Item Shipped
859,980116,2024-11-20,Arrived Damaged
860,544886,2024-09-12,Size Issue
861,959460,2024-02-27,Changed Mind
862,96571,2024-06-30,Defective Product
863,671590,2024-12-14,Arrived Damaged
864,198399,2024-06-16,Changed Mind
865,119545,2024-06-21,Size Issue
866,803602,2024-05-07,Wrong Item Shipped
867,363389,2024-03-11,Changed Mind
868,319940,2024-06-04,Wrong Item Shipped
869,367946,2024-05-12,Changed Mind
870,421182,2024-02-14,Changed Mind
871,696926,2024-05-11,Arrived Damaged
872,96052,2024-02-28,Size Issue
873,228583,2024-11-02,Wrong Item Shipped
874,389562,2024-08-10,Changed Mind
875,598087,2024-01-08,Wrong Item Shipped
876,218993,2024-09-28,Wrong Item Shipped
877,664933,2024-12-15,Arrived Damaged
878,234870,2024-11-20,Arrived Damaged
879,201447,2024-07-25,Defective Product
880,821934,2025-01-07,Size Issue
881,880019,2024-04-20,Wrong Item Shipped
882,447523,2024-01-21,Size Issue
883,118240,2024-11-02,Changed Mind
884,470009,2024-07-25,Changed Mind
885,346221,2024-09-10,Arrived Damaged
886,968388,2024-09-10,Arrived Damaged
887,878334,2024-03-22,Wrong Item Shipped
888,909171,2024-10-03,Size Issue
889,848674,2024-04-17,Wrong Item Shipped
890,537471,2024-03-04,Size Issue
891,171542,2024-08-05,Defective Product
892,806525,2024-03-04,Arrived Damaged
893,66337,2024-08-18,Size Issue
894,330794,2024-03-05,Size Issue
895,490579,2024-08-27,Changed Mind
896,936638,2024-10-13,Size Issue
897,920008,2024-12-13,Defective Product
898,636506,2024-01-27,Changed Mind
899,320064,2024-04-10,Arrived Damaged
900,742765,2024-02-02,Changed Mind
901,386269,2024-04-18,Wrong Item Shipped
902,526077,2024-06-29,Wrong Item Shipped
903,765433,2024-10-08,Wrong Item Shipped
904,624241,2024-09-02,Wrong Item Shipped
905,135378,2024-09-02,Wrong Item Shipped
906,232348,2024-05-12,Size Issue
907,855868,2024-01-31,Defective Product
908,153547,2024-07-08,Size Issue
909,687661,2024-06-07,Changed Mind
910,709587,2024-08-22,Changed Mind
911,481307,2024-06-13,Wrong Item Shipped
912,432079,2024-05-22,Changed Mind
913,481456,2024-11-05,Size Issue
914,854466,2024-11-24,Wrong Item Shipped
915,305928,2024-07-09,Arrived Damaged
916,996626,2024-07-10,Size Issue
917,165011,2024-08-10,Changed Mind
918,532783,2024-12-18,Size Issue
919,732575,2024-05-07,Changed Mind
920,714469,2025-01-03,Size Issue
921,32758,2024-11-04,Changed Mind
922,107126,2024-04-08,Wrong Item Shipped
923,126687,2024-09-28,Wrong Item Shipped
924,889790,2024-05-04,Defective Product
925,53779,2024-10-20,Changed Mind
926,825786,2024-08-14,Wrong Item Shipped
927,700491,2024-11-16,Size Issue
928,221176,2024-09-19,Changed Mind
929,888816,2024-08-09,Changed Mind
930,187167,2024-09-13,Wrong Item Shipped
931,287220,2024-09-03,Wrong Item Shipped
932,908630,2024-08-25,Defective Product
933,733449,2024-08-31,Wrong Item Shipped
934,174549,2024-02-08,Changed Mind
935,680662,2024-04-02,Size Issue
936,573588,2024-01-26,Wrong Item Shipped
937,197456,2024-09-06,Changed Mind
938,710621,2024-09-23,Size Issue
939,754903,2024-01-29,Wrong Item Shipped
940,531248,2024-05-14,Changed Mind
941,109598,2024-05-17,Arrived Damaged
942,535367,2024-03-17,Size Issue
943,645448,2024-09-15,Wrong Item Shipped
944,793270,2024-10-16,Defective Product
945,595584,2024-04-19,Changed Mind
946,677022,2024-12-13,Changed Mind
947,478096,2024-08-10,Size Issue
948,120407,2024-05-07,Size Issue
949,281094,2024-05-01,Size Issue
950,782410,2024-06-09,Defective Product
951,587280,2024-06-11,Size Issue
952,542635,2024-08-02,Defective Product
953,860853,2024-02-09,Changed Mind
954,615454,2024-09-26,Wrong Item Shipped
955,49910,2024-12-20,Defective Product
956,859939,2024-06-24,Arrived Damaged
957,96497,2024-03-02,Arrived Damaged
958,232447,2024-07-13,Defective Product
959,473085,2024-05-17,Size Issue
960,787597,2024-04-22,Arrived Damaged
961,722282,2024-03-07,Wrong Item Shipped
962,667218,2024-09-10,Changed Mind
963,933452,2024-03-22,Changed Mind
964,281463,2024-08-18,Size Issue
965,397313,2024-08-01,Wrong Item Shipped
966,258337,2024-07-05,Changed Mind
967,226308,2024-06-25,Size Issue
968,48569,2024-05-14,Arrived Damaged
969,50833,2024-09-16,Arrived Damaged
970,639521,2024-09-24,Defective Product
971,465131,2024-06-20,Wrong Item Shipped
972,200990,2024-12-30,Defective Product
973,770379,2024-11-28,Defective Product
974,602416,2024-12-04,Size Issue
975,339467,2024-06-04,Wrong Item Shipped
976,623322,2024-10-18,Wrong Item Shipped
977,552344,2024-08-03,Arrived Damaged
978,633312,2024-07-21,Changed Mind
979,193935,2024-10-28,Defective Product
980,122867,2024-08-23,Arrived Damaged
981,263726,2024-11-01,Size Issue
982,262583,2024-10-24,Wrong Item Shipped
983,237490,2025-01-19,Defective Product
984,80444,2024-05-09,Arrived Damaged
985,710053,2024-07-10,Wrong Item Shipped
986,93442,2024-02-16,Size Issue
987,461418,2024-08-18,Wrong Item Shipped
988,214172,2024-05-30,Defective Product
989,307940,2024-01-28,Defective Product
990,15108,2024-12-23,Defective Product
991,155914,2024-09-08,Size Issue
992,639364,2024-04-01,Defective Product
993,354389,2024-09-11,Wrong Item Shipped
994,621946,2024-04-11,Wrong Item Shipped
995,11574,2024-12-16,Wrong Item Shipped
996,983273,2024-10-23,Changed Mind
997,207401,2024-11-12,Wrong Item Shipped
998,946672,2024-03-01,Defective Product
999,390417,2024-11-13,Wrong Item Shipped
1000,97556,2024-02-16,Arrived Damaged
1001,584239,2024-11-02,Defective Product
1002,393791,2024-01-18,Wrong Item Shipped
1003,993096,2024-03-16,Defective Product
1004,147290,2024-06-04,Defective Product
1005,459733,2024-08-07,Arrived Damaged
1006,359046,2024-06-17,Wrong Item Shipped
1007,111850,2024-04-11,Changed Mind
1008,225357,2024-04-13,Wrong Item Shipped
1009,298938,2025-01-08,Wrong Item Shipped
1010,950322,2024-08-31,Changed Mind
1011,889003,2024-11-17,Changed Mind
1012,622752,2024-09-21,Size Issue
1013,466635,2024-12-02,Changed Mind
1014,552856,2024-06-09,Defective Product
1015,355860,2024-07-26,Size Issue
1016,796340,2024-09-05,Changed Mind
1017,677118,2024-04-15,Defective Product
1018,502077,2024-06-14,Size Issue
1019,597321,2024-03-27,Arrived Damaged
1020,463597,2024-04-30,Size Issue
1021,283413,2024-05-07,Arrived Damaged
1022,1265,2024-12-30,Wrong Item Shipped
1023,572752,2024-10-02,Defective Product
1024,675127,2024-05-10,Size Issue
1025,630297,2024-02-20,Changed Mind
1026,705559,2024-04-26,Wrong Item Shipped
1027,979740,2024-03-11,Wrong Item Shipped
1028,286832,2024-02-13,Defective Product
1029,610421,2024-02-17,Changed Mind
1030,840865,2024-04-07,Wrong Item Shipped
1031,262788,2024-08-04,Size Issue
1032,193050,2024-02-16,Changed Mind
1033,665855,2024-01-20,Changed Mind
1034,464270,2025-01-09,Wrong Item Shipped
1035,276687,2024-07-16,Wrong Item Shipped
1036,4119,2024-05-08,Changed Mind
1037,457630,2024-07-08,Defective Product
1038,388089,2024-08-17,Size Issue
1039,390825,2024-03-19,Changed Mind
1040,101982,2025-01-02,Changed Mind
1041,341286,2024-05-01,Changed Mind
1042,937519,2024-04-29,Arrived Damaged
1043,990110,2024-01-26,Changed Mind
1044,10068,2024-05-23,Wrong Item Shipped
1045,808753,2024-04-08,Defective Product
1046,918590,2025-01-13,Size Issue
1047,70762,2025-01-05,Defective Product
1048,762659,2024-09-16,Defective Product
1049,74440,2024-11-29,Changed Mind
1050,694532,2024-03-09,Wrong Item Shipped
1051,425280,2024-03-25,Changed Mind
1052,563587,2025-01-01,Size Issue
1053,923629,2025-01-19,Changed Mind
1054,91065,2024-07-14,Wrong Item Shipped
1055,610416,2024-08-24,Wrong Item Shipped
1056,184024,2025-01-10,Arrived Damaged
1057,580269,2024-05-27,Arrived Damaged
1058,267526,2024-12-25,Defective Product
1059,93612,2024-07-23,Defective Product
1060,878735,2024-12-28,Wrong Item Shipped
1061,861153,2024-07-24,Wrong Item Shipped
1062,751895,2024-10-16,Arrived Damaged
1063,392340,2024-11-19,Changed Mind
1064,522253,2024-05-15,Defective Product
1065,397499,2024-05-28,Wrong Item Shipped
1066,890587,2024-06-16,Changed Mind
1067,62104,2024-03-19,Wrong Item Shipped
1068,109928,2024-07-13,Defective Product
1069,271307,2024-12-30,Wrong Item Shipped
1070,857037,2024-08-15,Arrived Damaged
1071,422504,2024-09-17,Wrong Item Shipped
1072,895872,2024-08-31,Changed Mind
1073,72745,2025-01-08,Defective Product
1074,160443,2024-03-12,Changed Mind
1075,272243,2024-05-28,Defective Product
1076,761448,2024-02-16,Arrived Damaged
1077,413637,2024-05-21,Changed Mind
1078,383455,2024-09-01,Defective Product
1079,737115,2024-09-24,Wrong Item Shipped
1080,964201,2024-11-26,Arrived Damaged
1081,11626,2024-09-05,Changed Mind
1082,510047,2024-02-02,Defective Product
1083,516339,2024-06-12,Changed Mind
1084,17990,2025-01-29,Defective Product
1085,258738,2024-04-06,Size Issue
1086,258200,2024-12-15,Changed Mind
1087,547768,2025-01-12,Size Issue
1088,548545,2024-10-26,Arrived Damaged
1089,108952,2024-06-20,Arrived Damaged
1090,355961,2024-01-16,Size Issue
1091,591424,2024-02-13,Arrived Damaged
1092,530072,2024-08-16,Wrong Item Shipped
1093,416274,2024-04-09,Arrived Damaged
1094,251002,2024-09-08,Defective Product
1095,577430,2024-01-29,Changed Mind
1096,324788,2024-12-15,Changed Mind
1097,928016,2024-07-01,Defective Product
1098,601157,2024-09-20,Changed Mind
1099,966789,2024-12-29,Defective Product
1100,866626,2024-12-08,Wrong Item Shipped
1101,709699,2024-04-18,Defective Product
1102,275273,2024-11-09,Changed Mind
1103,561274,2024-04-08,Defective Product
1104,357829,2024-09-29,Defective Product
1105,633177,2024-06-09,Size Issue
1106,145304,2024-09-18,Arrived Damaged
1107,157012,2024-05-25,Size Issue
1108,164767,2024-06-30,Changed Mind
1109,276595,2024-11-16,Size Issue
1110,669305,2024-05-11,Wrong Item Shipped
1111,94825,2024-09-19,Arrived Damaged
1112,396464,2024-05-16,Defective Product
1113,380541,2024-07-26,Changed Mind
1114,310756,2024-10-02,Wrong Item Shipped
1115,713254,2024-09-08,Size Issue
1116,781461,2024-03-17,Arrived Damaged
1117,774383,2024-09-23,Arrived Damaged
1118,579554,2024-08-17,Arrived Damaged
1119,233508,2024-09-26,Size Issue
1120,997496,2025-01-17,Arrived Damaged
1121,495416,2024-08-28,Arrived Damaged
1122,180863,2024-11-18,Arrived Damaged
1123,779013,2024-12-31,Changed Mind
1124,925894,2024-04-01,Arrived Damaged
1125,969209,2024-01-13,Defective Product
1126,340379,2024-08-31,Arrived Damaged
1127,445730,2024-09-26,Changed Mind
1128,476104,2024-12-14,Size Issue
1129,228140,2024-03-05,Arrived Damaged
1130,114685,2024-04-02,Arrived Damaged
1131,316259,2024-08-28,Changed Mind
1132,997875,2024-07-31,Size Issue
1133,423792,2024-08-29,Changed Mind
1134,279162,2024-06-02,Wrong Item Shipped
1135,370718,2024-01-24,Defective Product
1136,531749,2024-05-25,Changed Mind
1137,437342,2024-10-13,Defective Product
1138,306947,2024-10-23,Wrong Item Shipped
1139,402911,2024-10-21,Defective Product
1140,279133,2024-02-10,Size Issue
1141,620255,2024-10-10,Defective Product
1142,538197,2024-03-21,Size Issue
1143,522826,2024-08-06,Changed Mind
1144,451100,2024-10-21,Size Issue
1145,576648,2025-01-13,Size Issue
1146,749602,2025-01-03,Arrived Damaged
1147,394428,2024-12-27,Arrived Damaged
1148,927581,2024-10-05,Size Issue
1149,226905,2024-07-23,Arrived Damaged
1150,168956,2024-07-06,Size Issue
1151,811112,2024-06-09,Defective Product
1152,924558,2024-12-10,Defective Product
1153,102188,2024-07-09,Size Issue
1154,312918,2024-02-09,Arrived Damaged
1155,629880,2024-12-07,Changed Mind
1156,926415,2024-02-12,Defective Product
1157,406965,2024-08-13,Arrived Damaged
1158,626590,2024-04-22,Size Issue
1159,379436,2024-08-23,Wrong Item Shipped
1160,760206,2024-02-04,Changed Mind
1161,883419,2024-06-22,Wrong Item Shipped
1162,918021,2024-12-04,Size Issue
1163,187197,2024-07-24,Changed Mind
1164,891472,2024-02-24,Changed Mind
1165,773832,2024-04-14,Arrived Damaged
1166,174922,2025-01-08,Defective Product
1167,428080,2024-04-05,Wrong Item Shipped
1168,1243,2024-11-30,Defective Product
1169,989428,2024-03-09,Arrived Damaged
1170,751349,2024-07-06,Arrived Damaged
1171,900029,2024-04-02,Arrived Damaged
1172,289853,2024-09-06,Arrived Damaged
1173,117945,2024-02-09,Size Issue
1174,362473,2024-08-05,Changed Mind
1175,778674,2024-08-31,Defective Product
1176,110043,2024-07-02,Defective Product
1177,758258,2024-07-14,Changed Mind
1178,656972,2024-02-18,Wrong Item Shipped
1179,467389,2025-01-07,Changed Mind
1180,182936,2024-12-31,Wrong Item Shipped
1181,435584,2025-01-02,Arrived Damaged
1182,801059,2024-02-09,Defective Product
1183,466234,2024-06-16,Defective Product
1184,702572,2024-01-18,Size Issue
1185,738706,2024-04-07,Arrived Damaged
1186,421200,2024-11-16,Defective Product
1187,84831,2024-04-23,Arrived Damaged
1188,176372,2024-03-12,Size Issue
1189,703603,2024-08-15,Size Issue
1190,369541,2024-05-16,Changed Mind
1191,570686,2025-01-13,Wrong Item Shipped
1192,462913,2024-09-14,Changed Mind
1193,226219,2024-12-26,Wrong Item Shipped
1194,366926,2024-07-28,Size Issue
1195,558329,2024-02-16,Size Issue
1196,774812,2024-05-02,Wrong Item Shipped
1197,782894,2024-08-07,Defective Product
1198,286786,2024-04-05,Arrived Damaged
1199,977149,2025-01-10,Size Issue
